Year,Date,State,Magnitude,Injuries/Fatalities,len,Travel (km)
1953,03-Dec-53,LA,4,59,85.5,137.599
1953,03-Dec-53,LA,2,3,1,1.609
1953,05-Dec-53,LA,2,16,9.7,15.611
1953,05-Dec-53,LA,2,11,26.1,42.004
1954,19-Feb-54,TX,2,2,3,4.828
1954,19-Feb-54,TX,1,0,2.7,4.345
1954,19-Feb-54,TX,2,7,9.5,15.289
1954,19-Feb-54,LA,2,5,0.5,0.805
1954,11-Mar-54,KS,2,0,0.1,0.161
1954,12-Mar-54,KS,1,0,0.1,0.161
1954,18-Mar-54,KS,1,0,0.1,0.161
1954,18-Mar-54,KS,0,0,0.1,0.161
1954,18-Mar-54,KS,1,0,0.1,0.161
1954,18-Mar-54,KS,1,0,2,3.219
1954,18-Mar-54,KS,1,0,0.1,0.161
1954,18-Mar-54,KS,1,0,0.3,0.483
1954,18-Mar-54,KS,2,0,0.1,0.161
1954,18-Mar-54,KS,1,0,2,3.219
1954,18-Mar-54,KS,2,0,0.1,0.161
1954,18-Mar-54,KS,1,0,0.1,0.161
1954,18-Mar-54,KS,1,0,0.1,0.161
1954,18-Mar-54,KS,1,0,2.5,4.023
1954,18-Mar-54,KS,2,0,0.1,0.161
1954,18-Mar-54,KS,1,0,0.1,0.161
1954,24-Mar-54,OK,1,0,0.1,0.161
1954,24-Mar-54,OK,2,0,4.3,6.92
1954,24-Mar-54,OK,2,0,2.7,4.345
1954,24-Mar-54,KS,2,0,0.1,0.161
1954,24-Mar-54,KS,2,0,22.2,35.727
1954,24-Mar-54,OK,1,0,3.6,5.794
1954,24-Mar-54,OK,2,0,1,1.609
1954,24-Mar-54,TX,1,4,4.9,7.886
1954,24-Mar-54,KS,1,0,2,3.219
1954,24-Mar-54,KS,1,0,0.1,0.161
1954,24-Mar-54,OK,1,0,23.9,38.463
1954,24-Mar-54,OK,2,0,5.6,9.012
1954,05-Apr-54,IA,2,1,5.1,8.208
1954,05-Apr-54,IA,4,2,3.3,5.311
1954,05-Apr-54,IA,3,0,5.2,8.369
1954,05-Apr-54,IA,2,0,11.5,18.507
1954,05-Apr-54,IA,1,0,0.1,0.161
1954,05-Apr-54,KS,2,0,10.4,16.737
1954,05-Apr-54,KS,1,0,3.3,5.311
1954,08-Apr-54,LA,0,0,1,1.609
1954,09-Apr-54,LA,0,0,22.9,36.854
1954,10-Apr-54,KS,2,0,0.1,0.161
1954,11-Apr-54,TX,0,0,0.1,0.161
1954,14-Apr-54,TX,1,0,2,3.219
1954,15-Apr-54,TX,2,0,1.3,2.092
1954,15-Apr-54,TX,1,0,3.3,5.311
1954,15-Apr-54,TX,1,0,0.1,0.161
1954,15-Apr-54,TX,1,0,1,1.609
1954,20-Apr-54,NE,3,0,5.9,9.495
1954,21-Apr-54,TX,2,0,1,1.609
1954,21-Apr-54,TX,0,0,0.1,0.161
1954,21-Apr-54,TX,0,0,2,3.219
1954,21-Apr-54,TX,0,0,1,1.609
1954,25-Apr-54,KS,2,0,0.1,0.161
1954,25-Apr-54,KS,2,0,0.1,0.161
1954,26-Apr-54,OK,1,0,0.1,0.161
1954,26-Apr-54,KS,2,0,1,1.609
1954,26-Apr-54,IA,2,0,8.4,13.518
1954,26-Apr-54,OK,0,0,1,1.609
1954,26-Apr-54,IA,1,0,0.1,0.161
1954,27-Apr-54,OK,1,0,0.1,0.161
1954,27-Apr-54,TX,1,0,2,3.219
1954,27-Apr-54,OK,0,0,0.1,0.161
1954,27-Apr-54,TX,2,0,11.5,18.507
1954,28-Apr-54,LA,1,0,0.5,0.805
1954,28-Apr-54,TX,1,1,2,3.219
1954,29-Apr-54,TX,1,1,0.1,0.161
1954,29-Apr-54,OK,2,0,33.3,53.591
1954,29-Apr-54,OK,1,0,0.8,1.287
1954,29-Apr-54,TX,1,0,3.6,5.794
1954,29-Apr-54,OK,1,0,0.1,0.161
1954,29-Apr-54,OK,2,2,4.6,7.403
1954,29-Apr-54,KS,0,0,0.1,0.161
1954,29-Apr-54,OK,2,0,2,3.219
1954,29-Apr-54,OK,1,0,0.1,0.161
1954,29-Apr-54,KS,0,0,0.8,1.287
1954,30-Apr-54,TX,1,0,6.1,9.817
1954,30-Apr-54,OK,1,0,0.1,0.161
1954,30-Apr-54,TX,1,0,15,24.14
1954,30-Apr-54,TX,3,6,139.9,225.147
1954,30-Apr-54,TX,2,2,15.8,25.428
1954,30-Apr-54,TX,2,0,1.9,3.058
1954,30-Apr-54,TX,2,25,68.8,110.723
1954,30-Apr-54,OK,3,12,1,1.609
1954,30-Apr-54,TX,3,1,42.5,68.397
1954,30-Apr-54,TX,3,0,19.2,30.899
1954,30-Apr-54,OK,1,0,0.1,0.161
1954,30-Apr-54,LA,2,7,16.7,26.876
1954,30-Apr-54,LA,1,0,0.5,0.805
1954,30-Apr-54,IA,2,1,85.2,137.116
1954,30-Apr-54,LA,2,1,1,1.609
1954,30-Apr-54,IA,2,0,65.8,105.895
1954,30-Apr-54,IA,4,0,80.4,129.391
1954,30-Apr-54,IA,2,0,16.6,26.715
1954,30-Apr-54,IA,2,0,1,1.609
1954,01-May-54,TX,4,2,34,54.718
1954,01-May-54,OK,4,0,34.6,55.683
1954,01-May-54,OK,2,0,0.1,0.161
1954,01-May-54,OK,3,6,12.3,19.795
1954,01-May-54,OK,2,0,11.6,18.668
1954,01-May-54,OK,2,7,7.8,12.553
1954,01-May-54,OK,3,0,6.2,9.978
1954,01-May-54,OK,3,0,8,12.875
1954,01-May-54,OK,1,0,0.1,0.161
1954,01-May-54,OK,4,65,59.2,95.273
1954,01-May-54,OK,2,6,39.2,63.086
1954,01-May-54,KS,2,0,0.3,0.483
1954,01-May-54,OK,2,0,19.7,31.704
1954,01-May-54,KS,2,0,5.6,9.012
1954,01-May-54,KS,2,0,5.1,8.208
1954,01-May-54,TX,1,4,1,1.609
1954,01-May-54,OK,2,0,5.7,9.173
1954,01-May-54,OK,2,6,37.2,59.868
1954,01-May-54,TX,1,0,1,1.609
1954,01-May-54,TX,2,0,1.3,2.092
1954,02-May-54,TX,1,0,0.1,0.161
1954,02-May-54,TX,2,0,0.1,0.161
1954,02-May-54,OK,1,0,2,3.219
1954,02-May-54,TX,3,4,0.1,0.161
1954,06-May-54,TX,1,0,0.1,0.161
1954,06-May-54,TX,1,0,1,1.609
1954,10-May-54,TX,1,0,0.1,0.161
1954,11-May-54,TX,1,0,0.1,0.161
1954,11-May-54,TX,1,0,1,1.609
1954,12-May-54,TX,1,0,0.1,0.161
1954,18-May-54,TX,1,0,0.1,0.161
1954,19-May-54,TX,1,0,0.1,0.161
1954,22-May-54,TX,1,0,0.1,0.161
1954,22-May-54,NE,0,0,0.1,0.161
1954,23-May-54,IA,2,0,0.1,0.161
1954,23-May-54,IA,2,0,0.1,0.161
1954,23-May-54,OK,1,0,0.1,0.161
1954,24-May-54,OK,2,0,0.1,0.161
1954,25-May-54,OK,2,0,0.1,0.161
1954,25-May-54,OK,0,0,0.1,0.161
1954,25-May-54,TX,0,0,0.1,0.161
1954,26-May-54,TX,0,0,1,1.609
1954,26-May-54,KS,2,0,0.5,0.805
1954,27-May-54,TX,0,0,1.1,1.77
1954,27-May-54,SD,2,1,1,1.609
1954,27-May-54,SD,2,1,2.3,3.701
1954,27-May-54,SD,2,0,9,14.484
1954,27-May-54,SD,1,0,0.1,0.161
1954,27-May-54,IA,2,0,2.3,3.701
1954,28-May-54,OK,1,0,0.1,0.161
1954,29-May-54,TX,1,9,9.1,14.645
1954,29-May-54,TX,2,2,0.1,0.161
1954,30-May-54,NE,4,29,29.9,48.119
1954,31-May-54,KS,0,0,0.1,0.161
1954,31-May-54,KS,2,0,48.6,78.214
1954,31-May-54,KS,2,0,48.6,78.214
1954,31-May-54,KS,2,0,2,3.219
1954,01-Jun-54,TX,2,0,8.3,13.358
1954,01-Jun-54,TX,3,15,13.4,21.565
1954,01-Jun-54,TX,2,0,1.9,3.058
1954,01-Jun-54,TX,3,5,5.9,9.495
1954,01-Jun-54,TX,3,3,0.1,0.161
1954,02-Jun-54,TX,2,9,5.9,9.495
1954,02-Jun-54,TX,1,0,2,3.219
1954,02-Jun-54,TX,1,0,0.1,0.161
1954,06-Jun-54,NE,2,0,19.9,32.026
1954,06-Jun-54,NE,1,1,5.9,9.495
1954,06-Jun-54,KS,1,0,0.5,0.805
1954,07-Jun-54,OK,1,0,13,20.921
1954,09-Jun-54,IA,4,1,9.9,15.933
1954,10-Jun-54,KS,1,0,15.8,25.428
1954,10-Jun-54,KS,2,0,0.1,0.161
1954,10-Jun-54,KS,2,0,7,11.265
1954,10-Jun-54,SD,2,0,1,1.609
1954,11-Jun-54,NE,0,0,0.1,0.161
1954,11-Jun-54,SD,1,0,1,1.609
1954,11-Jun-54,SD,1,0,0.1,0.161
1954,11-Jun-54,KS,1,0,0.1,0.161
1954,11-Jun-54,KS,0,0,0.1,0.161
1954,11-Jun-54,TX,0,3,4.7,7.564
1954,12-Jun-54,OK,1,0,0.1,0.161
1954,12-Jun-54,KS,0,0,0.1,0.161
1954,13-Jun-54,NE,1,0,1,1.609
1954,13-Jun-54,TX,0,0,0.1,0.161
1954,13-Jun-54,TX,2,1,25,40.234
1954,14-Jun-54,KS,0,0,2,3.219
1954,14-Jun-54,TX,0,0,0.1,0.161
1954,14-Jun-54,KS,0,0,5.4,8.69
1954,14-Jun-54,OK,0,0,0.1,0.161
1954,14-Jun-54,KS,0,0,4.5,7.242
1954,15-Jun-54,KS,0,0,0.1,0.161
1954,15-Jun-54,KS,0,0,0.1,0.161
1954,16-Jun-54,NE,1,0,3,4.828
1954,17-Jun-54,NE,3,1,23.6,37.981
1954,18-Jun-54,SD,3,0,10.6,17.059
1954,18-Jun-54,SD,3,0,0.1,0.161
1954,18-Jun-54,SD,1,0,0.1,0.161
1954,18-Jun-54,SD,3,0,12.8,20.6
1954,18-Jun-54,SD,2,0,2.7,4.345
1954,19-Jun-54,SD,3,0,0.1,0.161
1954,19-Jun-54,IA,2,0,2.3,3.701
1954,20-Jun-54,NE,1,7,1,1.609
1954,20-Jun-54,NE,1,0,1,1.609
1954,21-Jun-54,KS,1,0,3,4.828
1954,22-Jun-54,TX,0,0,1,1.609
1954,28-Jun-54,OK,1,0,0.1,0.161
1954,30-Jun-54,TX,1,0,0.1,0.161
1954,30-Jun-54,KS,0,0,1,1.609
1954,01-Jul-54,KS,0,0,0.1,0.161
1954,05-Jul-54,KS,1,0,0.1,0.161
1954,06-Jul-54,TX,2,0,4.5,7.242
1954,08-Jul-54,TX,0,0,0.1,0.161
1954,08-Jul-54,OK,0,0,0.1,0.161
1954,12-Jul-54,TX,2,0,1,1.609
1954,15-Jul-54,OK,1,0,0.8,1.287
1954,15-Jul-54,SD,1,0,0.3,0.483
1954,18-Jul-54,TX,3,0,0.8,1.287
1954,20-Jul-54,NE,1,0,1,1.609
1954,22-Jul-54,KS,1,0,0.1,0.161
1954,22-Jul-54,KS,2,0,11.2,18.025
1954,23-Jul-54,OK,2,0,0.3,0.483
1954,23-Jul-54,OK,2,1,0.2,0.322
1954,26-Jul-54,TX,1,0,1,1.609
1954,27-Jul-54,NE,1,1,6.2,9.978
1954,29-Jul-54,SD,2,0,4.1,6.598
1954,30-Jul-54,NE,2,0,1.5,2.414
1954,01-Aug-54,SD,2,2,14.2,22.853
1954,05-Aug-54,KS,2,0,19.6,31.543
1954,05-Aug-54,KS,1,0,73,117.482
1954,05-Aug-54,KS,2,0,0.1,0.161
1954,05-Aug-54,KS,1,0,2,3.219
1954,05-Aug-54,KS,1,2,1,1.609
1954,07-Aug-54,KS,0,0,1.9,3.058
1954,08-Aug-54,KS,2,0,10.8,17.381
1954,13-Aug-54,NE,1,0,0.1,0.161
1954,16-Aug-54,LA,2,0,4.5,7.242
1954,22-Aug-54,IA,1,0,2.5,4.023
1954,22-Aug-54,KS,0,0,2,3.219
1954,23-Aug-54,KS,1,0,0.1,0.161
1954,23-Aug-54,LA,1,0,1,1.609
1954,25-Aug-54,NE,0,0,0.1,0.161
1954,29-Aug-54,KS,0,0,0.1,0.161
1954,29-Aug-54,LA,0,0,1,1.609
1954,29-Aug-54,LA,1,0,1,1.609
1954,30-Aug-54,OK,1,0,0.1,0.161
1954,30-Aug-54,OK,1,0,9,14.484
1954,31-Aug-54,TX,1,0,0.5,0.805
1954,07-Sep-54,OK,2,0,4.5,7.242
1954,09-Sep-54,KS,2,0,0.1,0.161
1954,20-Sep-54,OK,2,1,4.5,7.242
1954,29-Sep-54,TX,1,0,1,1.609
1954,29-Sep-54,TX,0,0,0.5,0.805
1954,29-Sep-54,TX,0,0,0.5,0.805
1954,29-Sep-54,OK,2,0,0.1,0.161
1954,29-Sep-54,TX,1,0,2,3.219
1954,01-Oct-54,TX,1,0,0.1,0.161
1954,04-Oct-54,KS,2,0,0.1,0.161
1954,11-Oct-54,KS,3,0,8.6,13.84
1954,11-Oct-54,TX,1,0,2,3.219
1954,22-Oct-54,TX,2,0,7.1,11.426
1954,22-Oct-54,TX,1,1,7.1,11.426
1954,22-Oct-54,TX,3,25,20.5,32.992
1954,25-Oct-54,OK,0,0,7.9,12.714
1954,26-Oct-54,KS,1,0,0.1,0.161
1955,05-Jan-55,OK,0,0,0.1,0.161
1955,28-Feb-55,OK,2,0,2,3.219
1955,20-Mar-55,TX,1,1,17.2,27.681
1955,20-Mar-55,TX,2,0,0.3,0.483
1955,20-Mar-55,TX,1,1,4.1,6.598
1955,20-Mar-55,TX,1,0,6.2,9.978
1955,20-Mar-55,TX,1,0,4.3,6.92
1955,21-Mar-55,TX,2,0,3.6,5.794
1955,31-Mar-55,TX,2,0,1.1,1.77
1955,03-Apr-55,IA,1,0,0.5,0.805
1955,04-Apr-55,LA,1,0,1,1.609
1955,04-Apr-55,IA,2,0,11.6,18.668
1955,05-Apr-55,TX,2,6,43.7,70.328
1955,05-Apr-55,TX,2,0,0.1,0.161
1955,06-Apr-55,TX,3,28,30.2,48.602
1955,06-Apr-55,TX,3,0,21.7,34.923
1955,06-Apr-55,TX,1,2,0.1,0.161
1955,06-Apr-55,TX,3,0,15.1,24.301
1955,06-Apr-55,TX,2,1,37.9,60.994
1955,06-Apr-55,TX,2,0,5.2,8.369
1955,06-Apr-55,TX,2,0,9.8,15.772
1955,11-Apr-55,OK,0,0,2,3.219
1955,11-Apr-55,OK,0,0,15,24.14
1955,12-Apr-55,OK,0,0,45.6,73.386
1955,12-Apr-55,OK,2,0,6.1,9.817
1955,12-Apr-55,TX,3,7,5.6,9.012
1955,12-Apr-55,TX,1,0,2.3,3.701
1955,12-Apr-55,TX,2,0,0.1,0.161
1955,12-Apr-55,KS,1,0,4.9,7.886
1955,12-Apr-55,TX,0,0,0.1,0.161
1955,18-Apr-55,TX,3,0,8.9,14.323
1955,19-Apr-55,SD,2,0,0.1,0.161
1955,19-Apr-55,SD,0,2,7.2,11.587
1955,19-Apr-55,SD,1,0,4.6,7.403
1955,19-Apr-55,SD,2,0,2.3,3.701
1955,19-Apr-55,SD,2,0,10.8,17.381
1955,19-Apr-55,SD,0,0,3.8,6.116
1955,19-Apr-55,SD,2,0,18.2,29.29
1955,19-Apr-55,IA,2,0,15.9,25.589
1955,19-Apr-55,SD,2,0,4.6,7.403
1955,19-Apr-55,SD,2,0,8.2,13.197
1955,19-Apr-55,IA,1,0,1.3,2.092
1955,22-Apr-55,OK,1,2,0.1,0.161
1955,22-Apr-55,OK,2,0,0.1,0.161
1955,22-Apr-55,TX,0,0,0.1,0.161
1955,23-Apr-55,OK,1,0,0.1,0.161
1955,23-Apr-55,OK,1,0,0.1,0.161
1955,23-Apr-55,IA,2,0,1.5,2.414
1955,23-Apr-55,IA,3,0,5.4,8.69
1955,26-Apr-55,OK,1,0,0.1,0.161
1955,26-Apr-55,OK,1,0,0.1,0.161
1955,26-Apr-55,OK,2,0,0.1,0.161
1955,26-Apr-55,OK,0,0,0.1,0.161
1955,26-Apr-55,OK,2,0,2,3.219
1955,27-Apr-55,KS,2,0,8.7,14.001
1955,27-Apr-55,KS,2,0,2,3.219
1955,27-Apr-55,KS,0,0,0.3,0.483
1955,27-Apr-55,KS,1,0,11.1,17.864
1955,27-Apr-55,KS,0,0,0.1,0.161
1955,27-Apr-55,KS,1,0,0.1,0.161
1955,27-Apr-55,OK,1,1,0.1,0.161
1955,27-Apr-55,OK,0,0,0.1,0.161
1955,27-Apr-55,NE,1,0,0.5,0.805
1955,02-May-55,NE,1,0,0.1,0.161
1955,02-May-55,NE,2,0,0.1,0.161
1955,05-May-55,TX,2,1,0.1,0.161
1955,06-May-55,IA,2,0,15.5,24.945
1955,06-May-55,KS,1,0,0.1,0.161
1955,06-May-55,TX,2,2,10.1,16.254
1955,06-May-55,TX,0,0,0.1,0.161
1955,06-May-55,TX,2,0,4.9,7.886
1955,08-May-55,TX,1,0,1,1.609
1955,08-May-55,OK,1,0,16.3,26.232
1955,10-May-55,TX,0,0,0.1,0.161
1955,10-May-55,TX,0,0,0.1,0.161
1955,10-May-55,TX,0,0,0.1,0.161
1955,10-May-55,TX,1,0,0.1,0.161
1955,10-May-55,TX,0,0,3.8,6.116
1955,10-May-55,TX,0,0,0.1,0.161
1955,11-May-55,OK,0,0,0.1,0.161
1955,11-May-55,TX,1,0,1,1.609
1955,11-May-55,TX,0,0,0.5,0.805
1955,11-May-55,KS,0,0,0.1,0.161
1955,11-May-55,OK,0,0,0.1,0.161
1955,11-May-55,OK,0,0,0.1,0.161
1955,11-May-55,TX,1,0,17.5,28.164
1955,11-May-55,TX,2,0,0.1,0.161
1955,11-May-55,KS,2,0,0.1,0.161
1955,15-May-55,TX,0,0,0.1,0.161
1955,15-May-55,TX,0,0,0.1,0.161
1955,16-May-55,TX,1,0,4.9,7.886
1955,16-May-55,TX,1,0,10.5,16.898
1955,17-May-55,TX,1,0,0.1,0.161
1955,17-May-55,TX,1,0,0.1,0.161
1955,18-May-55,TX,2,0,2.5,4.023
1955,18-May-55,TX,0,0,0.1,0.161
1955,18-May-55,TX,1,0,0.1,0.161
1955,18-May-55,TX,1,0,0.1,0.161
1955,18-May-55,TX,2,0,20.7,33.313
1955,19-May-55,TX,2,0,2,3.219
1955,19-May-55,OK,0,0,0.1,0.161
1955,19-May-55,TX,2,0,0.5,0.805
1955,19-May-55,TX,1,0,31.7,51.016
1955,19-May-55,TX,0,0,0.1,0.161
1955,22-May-55,TX,2,0,0.1,0.161
1955,22-May-55,TX,1,0,0.1,0.161
1955,22-May-55,TX,2,0,20.7,33.313
1955,22-May-55,TX,0,0,1.5,2.414
1955,22-May-55,OK,0,0,0.1,0.161
1955,23-May-55,TX,2,0,0.5,0.805
1955,23-May-55,LA,2,0,4.1,6.598
1955,25-May-55,OK,0,0,0.1,0.161
1955,25-May-55,TX,4,10,34.5,55.522
1955,25-May-55,OK,4,10,10.6,17.059
1955,25-May-55,OK,1,0,4.9,7.886
1955,25-May-55,OK,1,0,0.1,0.161
1955,25-May-55,TX,0,0,0.1,0.161
1955,25-May-55,OK,0,0,3.8,6.116
1955,25-May-55,OK,1,0,0.1,0.161
1955,25-May-55,KS,1,1,0.1,0.161
1955,25-May-55,OK,2,1,5.1,8.208
1955,25-May-55,OK,3,1,13.3,21.404
1955,25-May-55,OK,2,0,2.7,4.345
1955,25-May-55,OK,5,300,19.6,31.543
1955,25-May-55,KS,5,0,8.8,14.162
1955,25-May-55,OK,5,0,8,12.875
1955,25-May-55,KS,5,353,48.4,77.892
1955,25-May-55,TX,1,0,0.3,0.483
1955,25-May-55,OK,1,0,6.2,9.978
1955,25-May-55,TX,2,0,11.9,19.151
1955,26-May-55,KS,2,0,66.2,106.539
1955,26-May-55,TX,2,0,1.3,2.092
1955,26-May-55,OK,0,0,0.1,0.161
1955,26-May-55,OK,1,0,0.1,0.161
1955,26-May-55,OK,1,0,0.5,0.805
1955,26-May-55,OK,1,0,11.6,18.668
1955,26-May-55,OK,0,0,0.1,0.161
1955,26-May-55,OK,0,0,0.1,0.161
1955,26-May-55,OK,0,0,4.5,7.242
1955,26-May-55,OK,1,2,14.2,22.853
1955,26-May-55,TX,0,0,0.1,0.161
1955,26-May-55,KS,0,0,0.1,0.161
1955,26-May-55,NE,1,0,4.3,6.92
1955,26-May-55,NE,2,0,6.5,10.461
1955,26-May-55,KS,2,1,7.8,12.553
1955,26-May-55,KS,0,0,0.1,0.161
1955,26-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,8,12.875
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,2,0,27,43.452
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,1,0,0.1,0.161
1955,27-May-55,KS,1,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,OK,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,1,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,KS,0,0,0.1,0.161
1955,27-May-55,OK,1,0,22.4,36.049
1955,27-May-55,OK,0,0,0.1,0.161
1955,27-May-55,OK,0,0,0.1,0.161
1955,28-May-55,OK,0,0,0.1,0.161
1955,30-May-55,TX,2,0,2,3.219
1955,30-May-55,OK,1,0,4.3,6.92
1955,01-Jun-55,TX,1,0,0.1,0.161
1955,01-Jun-55,OK,1,2,11.8,18.99
1955,01-Jun-55,OK,0,0,6.2,9.978
1955,01-Jun-55,KS,0,0,0.1,0.161
1955,01-Jun-55,TX,0,0,0.1,0.161
1955,02-Jun-55,OK,0,0,0.1,0.161
1955,02-Jun-55,NE,2,0,6.5,10.461
1955,02-Jun-55,NE,0,0,0.1,0.161
1955,02-Jun-55,KS,1,0,19.8,31.865
1955,03-Jun-55,KS,0,0,0.1,0.161
1955,03-Jun-55,TX,0,0,5.7,9.173
1955,03-Jun-55,KS,1,0,5.2,8.369
1955,03-Jun-55,TX,1,0,3.3,5.311
1955,03-Jun-55,OK,1,0,0.1,0.161
1955,03-Jun-55,KS,0,0,0.1,0.161
1955,03-Jun-55,OK,1,0,5.9,9.495
1955,04-Jun-55,KS,1,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,6.9,11.104
1955,04-Jun-55,KS,0,0,6.9,11.104
1955,04-Jun-55,KS,4,0,61.9,99.618
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,TX,2,0,2,3.219
1955,04-Jun-55,KS,4,0,72.2,116.195
1955,04-Jun-55,KS,1,0,72.2,116.195
1955,04-Jun-55,KS,1,0,72.2,116.195
1955,04-Jun-55,KS,1,0,72.2,116.195
1955,04-Jun-55,KS,1,0,72.2,116.195
1955,04-Jun-55,KS,1,0,72.2,116.195
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,NE,4,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,3,0,6.8,10.944
1955,04-Jun-55,KS,1,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,1,0,0.1,0.161
1955,04-Jun-55,NE,1,0,0.1,0.161
1955,04-Jun-55,OK,2,0,0.1,0.161
1955,04-Jun-55,KS,1,0,0.1,0.161
1955,04-Jun-55,KS,1,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,3,0,5.9,9.495
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,OK,1,0,2,3.219
1955,04-Jun-55,NE,0,0,0.3,0.483
1955,04-Jun-55,OK,1,0,5.9,9.495
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,04-Jun-55,KS,0,0,0.1,0.161
1955,05-Jun-55,KS,0,0,0.1,0.161
1955,05-Jun-55,TX,1,0,7.8,12.553
1955,05-Jun-55,TX,2,0,3.6,5.794
1955,05-Jun-55,TX,2,0,0.1,0.161
1955,05-Jun-55,TX,1,0,0.1,0.161
1955,08-Jun-55,OK,1,0,1,1.609
1955,08-Jun-55,TX,0,1,2,3.219
1955,08-Jun-55,TX,1,0,0.1,0.161
1955,12-Jun-55,KS,0,0,0.1,0.161
1955,12-Jun-55,KS,0,0,0.1,0.161
1955,14-Jun-55,OK,2,0,17.6,28.324
1955,15-Jun-55,OK,2,0,5.9,9.495
1955,16-Jun-55,TX,0,0,0.1,0.161
1955,16-Jun-55,TX,2,0,3,4.828
1955,16-Jun-55,TX,0,0,0.3,0.483
1955,16-Jun-55,TX,1,0,1,1.609
1955,16-Jun-55,TX,0,0,2,3.219
1955,16-Jun-55,TX,0,0,2,3.219
1955,16-Jun-55,TX,1,0,0.1,0.161
1955,16-Jun-55,TX,0,0,0.3,0.483
1955,16-Jun-55,TX,1,0,3.8,6.116
1955,16-Jun-55,OK,1,0,0.1,0.161
1955,16-Jun-55,TX,2,0,1,1.609
1955,16-Jun-55,TX,0,0,1,1.609
1955,17-Jun-55,NE,2,0,10.6,17.059
1955,17-Jun-55,KS,0,0,0.1,0.161
1955,17-Jun-55,KS,0,0,0.1,0.161
1955,17-Jun-55,KS,0,0,0.1,0.161
1955,17-Jun-55,KS,2,0,0.1,0.161
1955,17-Jun-55,KS,2,0,0.1,0.161
1955,17-Jun-55,KS,0,0,0.1,0.161
1955,17-Jun-55,KS,0,0,0.1,0.161
1955,17-Jun-55,KS,1,0,0.1,0.161
1955,17-Jun-55,OK,2,0,3.6,5.794
1955,17-Jun-55,OK,1,0,1,1.609
1955,17-Jun-55,TX,3,0,16.2,26.071
1955,17-Jun-55,OK,2,0,1,1.609
1955,17-Jun-55,OK,0,0,0.5,0.805
1955,17-Jun-55,OK,2,0,0.8,1.287
1955,18-Jun-55,OK,1,0,0.1,0.161
1955,18-Jun-55,OK,1,0,2,3.219
1955,18-Jun-55,OK,0,0,0.1,0.161
1955,18-Jun-55,TX,0,0,0.1,0.161
1955,18-Jun-55,TX,0,0,0.1,0.161
1955,18-Jun-55,OK,2,0,3.6,5.794
1955,18-Jun-55,TX,0,0,0.1,0.161
1955,18-Jun-55,TX,0,0,0.1,0.161
1955,18-Jun-55,TX,0,0,0.1,0.161
1955,19-Jun-55,TX,0,0,0.1,0.161
1955,20-Jun-55,TX,0,0,0.1,0.161
1955,20-Jun-55,TX,0,0,0.1,0.161
1955,21-Jun-55,KS,0,0,0.1,0.161
1955,22-Jun-55,TX,0,0,0.1,0.161
1955,22-Jun-55,OK,1,0,0.1,0.161
1955,27-Jun-55,NE,0,0,0.1,0.161
1955,27-Jun-55,LA,0,0,0.2,0.322
1955,27-Jun-55,NE,4,31,26,41.843
1955,27-Jun-55,NE,0,0,0.1,0.161
1955,28-Jun-55,SD,2,0,5.4,8.69
1955,30-Jun-55,KS,0,0,0.1,0.161
1955,30-Jun-55,KS,1,0,1,1.609
1955,30-Jun-55,KS,0,0,0.1,0.161
1955,30-Jun-55,KS,0,0,0.1,0.161
1955,01-Jul-55,SD,1,0,0.3,0.483
