Year,Date,State,Magnitude,Total
2009,Apr-09,KS,1,1
2009,Apr-09,KS,1,0
2009,Apr-09,KS,1,0
2009,Apr-09,TX,0,0
2009,Apr-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,TX,1,0
2009,May-09,TX,0,0
2009,May-09,TX,1,0
2009,May-09,LA,0,0
2009,May-09,LA,0,0
2009,May-09,LA,2,2
2009,May-09,LA,0,0
2009,May-09,LA,1,3
2009,May-09,IA,0,0
2009,May-09,LA,0,0
2009,May-09,SD,0,0
2009,May-09,SD,1,0
2009,May-09,NE,0,0
2009,May-09,KS,0,0
2009,May-09,KS,0,0
2009,May-09,OK,0,0
2009,May-09,KS,0,0
2009,May-09,KS,1,0
2009,May-09,OK,1,0
2009,May-09,OK,2,0
2009,May-09,KS,0,0
2009,May-09,OK,0,0
2009,May-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,LA,0,0
2009,May-09,TX,0,0
2009,May-09,TX,0,0
2009,May-09,KS,0,0
2009,May-09,TX,0,0
2009,May-09,TX,2,1
2009,May-09,TX,1,0
2009,May-09,KS,0,0
2009,May-09,KS,0,0
2009,May-09,KS,0,0
2009,May-09,LA,0,0
2009,May-09,NE,0,0
2009,May-09,TX,0,0
2009,May-09,TX,1,0
2009,May-09,TX,0,0
2009,May-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,LA,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,OK,0,0
2009,Jun-09,OK,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,1,0
2009,Jun-09,OK,1,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,2,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,0,0
2009,Jun-09,TX,1,0
2009,Jun-09,TX,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,2,0
2009,Jun-09,TX,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,1,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,1,0
2009,Jun-09,SD,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,0,0
2009,Jun-09,NE,1,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,2,0
2009,Jun-09,SD,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,1,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,2
2009,Jun-09,KS,1,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,KS,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,0,0
2009,Jun-09,IA,1,0
2009,Jun-09,IA,1,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,SD,0,0
2009,Jun-09,NE,2,0
2009,Jun-09,SD,0,0
2009,Jun-09,NE,0,0
2009,Jun-09,NE,1,0
2009,Jul-09,KS,0,0
2009,Jul-09,SD,1,0
2009,Jul-09,SD,0,0
2009,Jul-09,SD,0,0
2009,Jul-09,SD,1,0
2009,Jul-09,SD,1,0
2009,Jul-09,SD,0,0
2009,Jul-09,NE,2,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,TX,0,0
2009,Jul-09,TX,1,0
2009,Jul-09,KS,0,0
2009,Jul-09,LA,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Jul-09,KS,0,0
2009,Aug-09,KS,0,0
2009,Aug-09,KS,1,0
2009,Aug-09,TX,1,10
2009,Aug-09,IA,0,0
2009,Aug-09,IA,0,0
2009,Aug-09,IA,0,0
2009,Aug-09,IA,0,0
2009,Aug-09,IA,1,0
2009,Aug-09,IA,0,0
2009,Aug-09,TX,0,0
2009,Aug-09,OK,0,0
2009,Aug-09,TX,0,0
2009,Aug-09,TX,1,3
2009,Sep-09,SD,0,0
2009,Sep-09,TX,0,0
2009,Sep-09,NE,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,TX,0,0
2009,Oct-09,LA,1,1
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,1,1
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,1,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,OK,0,0
2009,Oct-09,LA,1,8
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,OK,1,0
2009,Oct-09,TX,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,2,3
2009,Oct-09,TX,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,LA,0,0
2009,Oct-09,TX,0,0
2009,Oct-09,LA,0,0
2009,Nov-09,TX,1,0
2009,Dec-09,LA,0,0
2009,Dec-09,TX,0,0
2009,Dec-09,TX,0,0
2009,Dec-09,TX,2,0
2009,Dec-09,TX,1,0
2009,Dec-09,TX,0,0
2009,Dec-09,TX,3,2
2009,Dec-09,TX,1,0
2009,Dec-09,TX,1,0
2009,Dec-09,TX,2,0
2009,Dec-09,TX,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,TX,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,2,0
2009,Dec-09,LA,2,4
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,1,0
2009,Dec-09,LA,1,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,2,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,0,0
2009,Dec-09,LA,1,0
2009,Dec-09,LA,1,0
2010,Jan-10,LA,0,0
2010,Jan-10,TX,1,0
2010,Jan-10,TX,3,0
2010,Jan-10,TX,2,0
2010,Jan-10,LA,3,0
2010,Jan-10,LA,0,0
2010,Jan-10,TX,2,0
2010,Jan-10,TX,0,0
2010,Jan-10,TX,1,0
2010,Jan-10,TX,0,0
2010,Jan-10,LA,1,0
2010,Jan-10,TX,0,0
2010,Jan-10,TX,1,0
2010,Jan-10,TX,1,0
2010,Mar-10,OK,2,0
2010,Mar-10,OK,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,KS,1,0
2010,Apr-10,TX,0,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,TX,1,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,OK,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,KS,1,0
2010,Apr-10,KS,0,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,KS,1,0
2010,Apr-10,TX,2,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,3,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,KS,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,TX,0,0
2010,Apr-10,TX,1,0
2010,Apr-10,TX,0,3
2010,Apr-10,TX,0,0
2010,Apr-10,LA,0,0
2010,Apr-10,LA,3,16
2010,Apr-10,KS,0,0
2010,Apr-10,NE,1,0
2010,May-10,TX,0,0
2010,May-10,KS,1,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,OK,0,0
2010,May-10,OK,3,2
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,KS,0,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,KS,1,0
2010,May-10,KS,2,0
2010,May-10,KS,1,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,KS,1,0
2010,May-10,OK,0,0
2010,May-10,KS,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,KS,1,0
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,4,51
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,KS,0,0
2010,May-10,OK,4,33
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,OK,2,3
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,OK,3,3
2010,May-10,OK,0,0
2010,May-10,OK,3,28
2010,May-10,OK,2,0
2010,May-10,OK,3,0
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,OK,2,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,OK,2,0
2010,May-10,OK,1,0
2010,May-10,OK,2,0
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,2,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,OK,1,3
2010,May-10,OK,1,0
2010,May-10,OK,2,0
2010,May-10,OK,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,OK,0,0
2010,May-10,KS,0,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,2,0
2010,May-10,OK,1,0
2010,May-10,OK,2,0
2010,May-10,OK,2,2
2010,May-10,OK,2,0
2010,May-10,OK,0,0
2010,May-10,OK,2,2
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,TX,0,0
2010,May-10,TX,3,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,LA,0,0
2010,May-10,NE,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,NE,0,0
2010,May-10,TX,2,0
2010,May-10,OK,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,OK,0,0
2010,May-10,TX,1,0
2010,May-10,OK,1,0
2010,May-10,TX,0,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,May-10,OK,1,1
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,OK,1,0
2010,May-10,OK,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,OK,0,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,OK,1,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,SD,0,0
2010,May-10,SD,1,0
2010,May-10,SD,4,0
2010,May-10,TX,0,0
2010,May-10,SD,0,0
2010,May-10,SD,0,0
2010,May-10,SD,0,0
2010,May-10,SD,2,0
2010,May-10,TX,0,0
2010,May-10,SD,1,0
2010,May-10,NE,0,0
2010,May-10,SD,2,0
2010,May-10,SD,2,0
2010,May-10,NE,2,0
2010,May-10,TX,2,0
2010,May-10,KS,0,0
2010,May-10,OK,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,KS,1,0
2010,May-10,KS,0,0
2010,May-10,OK,1,0
2010,May-10,NE,0,0
2010,May-10,NE,0,0
2010,May-10,NE,0,0
2010,May-10,NE,0,0
2010,May-10,SD,2,0
2010,May-10,SD,0,0
2010,May-10,NE,0,0
2010,May-10,SD,2,0
2010,May-10,SD,2,0
2010,May-10,SD,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,OK,0,0
2010,May-10,TX,0,0
2010,May-10,TX,0,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,TX,0,0
2010,May-10,KS,0,0
2010,May-10,TX,0,0
2010,May-10,KS,0,0
2010,May-10,TX,0,0
2010,May-10,KS,1,0
2010,May-10,KS,1,0
2010,May-10,KS,0,0
2010,May-10,KS,0,0
2010,May-10,LA,0,0
2010,May-10,OK,0,0
2010,May-10,OK,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,IA,2,0
2010,Jun-10,NE,1,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,1,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,2,0
2010,Jun-10,NE,0,0
2010,Jun-10,LA,0,0
2010,Jun-10,LA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,1,1
2010,Jun-10,IA,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,1,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,TX,1,0
2010,Jun-10,TX,1,0
2010,Jun-10,TX,0,0
2010,Jun-10,KS,1,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,KS,1,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,1,0
2010,Jun-10,OK,0,0
2010,Jun-10,OK,0,0
2010,Jun-10,OK,0,0
2010,Jun-10,OK,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,NE,1,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,SD,0,0
2010,Jun-10,SD,0,0
2010,Jun-10,SD,1,0
2010,Jun-10,SD,2,2
2010,Jun-10,SD,0,0
2010,Jun-10,SD,0,0
2010,Jun-10,SD,2,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,KS,1,0
2010,Jun-10,KS,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,SD,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,NE,2,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,KS,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,1,0
2010,Jun-10,NE,0,0
2010,Jun-10,NE,0,0
2010,Jun-10,IA,4,13
2010,Jun-10,IA,1,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,1,0
2010,Jun-10,SD,0,0
2010,Jun-10,SD,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,IA,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jun-10,TX,0,0
2010,Jul-10,TX,0,0
2010,Jul-10,TX,0,0
2010,Jul-10,TX,1,0
2010,Jul-10,NE,0,0
2010,Jul-10,OK,0,0
2010,Jul-10,KS,0,0
2010,Jul-10,NE,0,0
2010,Jul-10,KS,0,0
2010,Jul-10,NE,0,0
2010,Jul-10,LA,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,NE,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,KS,0,0
2010,Jul-10,KS,1,0
2010,Jul-10,IA,0,0
2010,Jul-10,IA,0,0
2010,Jul-10,NE,0,0
2010,Jul-10,IA,1,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,SD,0,0
2010,Jul-10,IA,1,0
2010,Jul-10,IA,1,0
2010,Aug-10,SD,0,0
2010,Aug-10,IA,0,0
2010,Aug-10,TX,0,0
2010,Sep-10,TX,0,0
2010,Sep-10,SD,0,0
2010,Sep-10,SD,0,0
2010,Sep-10,TX,0,0
2010,Sep-10,TX,0,0
2010,Sep-10,TX,0,0
2010,Sep-10,OK,1,1
2010,Sep-10,TX,0,0
2010,Sep-10,TX,1,0
2010,Sep-10,TX,0,0
2010,Sep-10,TX,2,1
2010,Sep-10,TX,0,0
2010,Sep-10,OK,0,0
2010,Sep-10,TX,0,0
2010,Sep-10,OK,0,0
2010,Sep-10,NE,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,TX,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Sep-10,KS,0,0
2010,Oct-10,TX,0,0
2010,Oct-10,TX,0,0
2010,Oct-10,TX,0,0
2010,Oct-10,TX,2,4
2010,Oct-10,TX,0,0
2010,Oct-10,TX,0,0
2010,Oct-10,TX,0,0
2010,Oct-10,TX,0,0
2010,Nov-10,LA,0,0
2010,Nov-10,LA,0,0
2010,Nov-10,LA,0,0
2010,Nov-10,LA,0,0
2010,Nov-10,LA,1,0
2010,Nov-10,LA,1,0
2010,Nov-10,LA,1,0
2010,Nov-10,LA,1,0
2010,Nov-10,LA,1,1
2010,Nov-10,LA,4,0
2010,Nov-10,LA,1,0
2010,Nov-10,LA,0,0
2010,Nov-10,LA,0,0
2010,Dec-10,OK,2,0
2010,Dec-10,LA,0,0
2011,Jan-11,TX,1,0
2011,Feb-11,TX,1,0
2011,Feb-11,LA,0,0
2011,Feb-11,LA,1,0
2011,Feb-11,OK,0,0
2011,Feb-11,KS,0,0
2011,Feb-11,KS,0,0
2011,Mar-11,LA,0,0
2011,Mar-11,LA,0,0
2011,Mar-11,LA,0,3
2011,Mar-11,LA,2,12
2011,Mar-11,LA,1,0
2011,Mar-11,LA,0,0
2011,Mar-11,LA,1,0
2011,Mar-11,TX,0,0
2011,Mar-11,TX,1,0
2011,Mar-11,LA,1,0
2011,Mar-11,LA,1,0
2011,Mar-11,LA,0,0
2011,Mar-11,LA,1,0
2011,Mar-11,LA,1,1
2011,Mar-11,LA,0,0
2011,Mar-11,LA,2,0
2011,Mar-11,TX,0,0
2011,Mar-11,NE,1,0
2011,Mar-11,IA,1,2
2011,Mar-11,IA,1,0
2011,Mar-11,IA,0,0
2011,Mar-11,IA,0,0
2011,Mar-11,IA,0,0
2011,Mar-11,IA,0,0
2011,Mar-11,IA,2,0
2011,Mar-11,IA,0,0
2011,Mar-11,LA,0,0
2011,Mar-11,LA,0,0
2011,Mar-11,LA,1,0
2011,Apr-11,LA,1,0
2011,Apr-11,LA,2,0
2011,Apr-11,LA,2,1
2011,Apr-11,LA,1,0
2011,Apr-11,LA,1,0
2011,Apr-11,LA,0,0
2011,Apr-11,LA,1,0
2011,Apr-11,IA,3,14
2011,Apr-11,IA,1,0
2011,Apr-11,IA,2,0
2011,Apr-11,IA,3,0
2011,Apr-11,IA,2,0
2011,Apr-11,IA,0,0
2011,Apr-11,IA,1,0
2011,Apr-11,IA,3,0
2011,Apr-11,IA,0,0
2011,Apr-11,IA,1,0
2011,Apr-11,IA,2,0
2011,Apr-11,IA,1,0
2011,Apr-11,IA,0,0
2011,Apr-11,IA,0,0
2011,Apr-11,IA,4,0
2011,Apr-11,IA,1,0
2011,Apr-11,IA,1,0
2011,Apr-11,IA,2,0
2011,Apr-11,IA,1,0
2011,Apr-11,IA,1,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,1,2
2011,Apr-11,TX,1,0
2011,Apr-11,TX,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,KS,0,0
2011,Apr-11,OK,2,0
2011,Apr-11,KS,0,0
2011,Apr-11,KS,0,0
2011,Apr-11,KS,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,KS,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,KS,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,3,42
2011,Apr-11,OK,1,0
2011,Apr-11,OK,2,3
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,2,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,3
2011,Apr-11,OK,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,2,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,1,0
2011,Apr-11,OK,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,0,0
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,1,1
2011,Apr-11,OK,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,2,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,LA,0,0
2011,Apr-11,TX,1,0
2011,Apr-11,TX,2,0
2011,Apr-11,LA,2,2
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,TX,0,0
2011,Apr-11,LA,1,0
2011,Apr-11,LA,1,0
2011,Apr-11,LA,0,0
2011,Apr-11,LA,1,0
2011,Apr-11,LA,0,0
