Year,Month,Date,State,Magnitude,Injuries,Fatalities,Total,Length,Width
1991,5,May-1991,SD,1,0,0,0,0.5,150
1991,5,May-1991,LA,1,0,0,0,1,23
1991,5,May-1991,TX,0,0,0,0,0.5,60
1991,5,May-1991,TX,0,0,0,0,0.5,50
1991,5,May-1991,TX,0,0,0,0,2.8,60
1991,5,May-1991,TX,0,0,0,0,0.1,20
1991,5,May-1991,TX,0,0,0,0,2,40
1991,5,May-1991,TX,0,0,0,0,0.2,30
1991,5,May-1991,TX,0,0,0,0,0.1,20
1991,5,May-1991,IA,0,0,0,0,0.2,20
1991,5,May-1991,TX,0,0,0,0,0.2,30
1991,5,May-1991,NE,0,0,0,0,0.2,23
1991,5,May-1991,NE,0,0,0,0,0.2,23
1991,5,May-1991,SD,0,0,0,0,0.5,50
1991,5,May-1991,NE,0,0,0,0,0.5,30
1991,5,May-1991,NE,0,0,0,0,1,40
1991,5,May-1991,NE,0,0,0,0,0.2,30
1991,5,May-1991,NE,0,0,0,0,0.2,23
1991,5,May-1991,NE,2,0,0,0,1,50
1991,5,May-1991,NE,0,0,0,0,0.5,30
1991,5,May-1991,NE,0,0,0,0,0.1,13
1991,5,May-1991,NE,0,0,0,0,0.1,13
1991,6,Jun-1991,NE,1,0,0,0,4,50
1991,6,Jun-1991,NE,1,0,0,0,2,23
1991,6,Jun-1991,NE,0,0,0,0,0.5,30
1991,6,Jun-1991,NE,1,0,0,0,1,40
1991,6,Jun-1991,NE,0,0,0,0,0.5,30
1991,6,Jun-1991,TX,0,0,0,0,0.2,30
1991,6,Jun-1991,NE,0,0,0,0,1,30
1991,6,Jun-1991,NE,0,0,0,0,1,30
1991,6,Jun-1991,TX,0,0,0,0,0.1,20
1991,6,Jun-1991,TX,0,0,0,0,0.3,30
1991,6,Jun-1991,KS,0,0,0,0,0.5,50
1991,6,Jun-1991,TX,1,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,30
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,IA,0,0,0,0,0.1,13
1991,6,Jun-1991,NE,0,0,0,0,0.1,23
1991,6,Jun-1991,NE,0,0,0,0,0.1,10
1991,6,Jun-1991,NE,2,0,0,0,3,100
1991,6,Jun-1991,NE,0,0,0,0,0.1,10
1991,6,Jun-1991,NE,1,0,0,0,0.1,20
1991,6,Jun-1991,NE,1,0,0,0,2.5,73
1991,6,Jun-1991,NE,0,0,0,0,0.1,10
1991,6,Jun-1991,NE,1,0,0,0,0.6,10
1991,6,Jun-1991,NE,0,0,0,0,0.5,10
1991,6,Jun-1991,OK,0,0,0,0,0.2,50
1991,6,Jun-1991,OK,0,0,0,0,0.3,50
1991,6,Jun-1991,OK,0,0,0,0,4,100
1991,6,Jun-1991,TX,1,0,0,0,2,150
1991,6,Jun-1991,TX,0,0,0,0,0.1,20
1991,6,Jun-1991,TX,0,0,0,0,0.1,20
1991,6,Jun-1991,TX,0,0,0,0,0.2,30
1991,6,Jun-1991,TX,0,0,0,0,0.3,20
1991,6,Jun-1991,LA,0,0,0,0,0.5,13
1991,6,Jun-1991,TX,0,0,0,0,0.4,30
1991,6,Jun-1991,TX,0,0,0,0,0.2,30
1991,6,Jun-1991,TX,0,0,0,0,0.6,40
1991,6,Jun-1991,TX,0,0,0,0,0.2,30
1991,6,Jun-1991,TX,0,0,0,0,0.1,30
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.3,30
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,KS,0,0,0,0,0.5,23
1991,6,Jun-1991,SD,0,0,0,0,1,10
1991,6,Jun-1991,NE,1,0,0,0,1,50
1991,6,Jun-1991,NE,3,0,0,0,3.5,150
1991,6,Jun-1991,IA,0,0,0,0,0.2,13
1991,6,Jun-1991,TX,0,0,0,0,0.6,40
1991,6,Jun-1991,LA,0,0,0,0,0.5,13
1991,6,Jun-1991,SD,1,0,0,0,9,10
1991,6,Jun-1991,SD,0,0,0,0,0.1,10
1991,6,Jun-1991,TX,1,0,0,0,0.7,50
1991,6,Jun-1991,IA,0,0,0,0,0.2,20
1991,6,Jun-1991,TX,1,0,0,0,4.5,50
1991,6,Jun-1991,IA,1,0,0,0,0.5,40
1991,6,Jun-1991,IA,0,0,0,0,0.1,13
1991,6,Jun-1991,KS,0,0,0,0,3,20
1991,6,Jun-1991,LA,0,0,0,0,0.5,13
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.1,30
1991,6,Jun-1991,TX,0,2,0,2,0.5,100
1991,6,Jun-1991,NE,1,0,0,0,0.1,23
1991,6,Jun-1991,NE,0,0,0,0,0.1,10
1991,6,Jun-1991,NE,0,0,0,0,0.1,23
1991,6,Jun-1991,OK,0,0,0,0,0.5,30
1991,6,Jun-1991,NE,0,0,0,0,0.1,10
1991,6,Jun-1991,NE,1,0,0,0,0.1,20
1991,6,Jun-1991,IA,1,0,0,0,5,23
1991,6,Jun-1991,KS,0,0,0,0,0.5,23
1991,6,Jun-1991,KS,0,0,0,0,0.5,23
1991,6,Jun-1991,SD,0,0,0,0,0.2,23
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,TX,0,0,0,0,0.2,10
1991,6,Jun-1991,SD,0,0,0,0,0.7,50
1991,6,Jun-1991,SD,0,0,0,0,0.5,50
1991,6,Jun-1991,NE,1,0,0,0,1,40
1991,6,Jun-1991,TX,0,0,0,0,0.2,30
1991,6,Jun-1991,TX,1,0,0,0,0.5,40
1991,6,Jun-1991,TX,0,0,0,0,0.1,20
1991,6,Jun-1991,TX,0,0,0,0,0.1,20
1991,6,Jun-1991,LA,0,0,0,0,0.5,13
1991,6,Jun-1991,NE,1,0,0,0,0.3,30
1991,6,Jun-1991,SD,0,0,0,0,0.1,10
1991,6,Jun-1991,SD,0,0,0,0,0.1,10
1991,6,Jun-1991,SD,0,0,0,0,0.1,10
1991,7,Jul-1991,LA,0,0,0,0,0.5,17
1991,7,Jul-1991,NE,0,0,0,0,0.1,10
1991,7,Jul-1991,OK,0,0,0,0,0.5,100
1991,7,Jul-1991,LA,0,0,0,0,0.5,17
1991,7,Jul-1991,SD,0,0,0,0,0.1,10
1991,7,Jul-1991,SD,0,0,0,0,0.1,10
1991,7,Jul-1991,SD,0,0,0,0,0.1,50
1991,7,Jul-1991,SD,0,0,0,0,0.1,23
1991,7,Jul-1991,TX,0,0,0,0,0.1,10
1991,7,Jul-1991,SD,0,0,0,0,3,23
1991,7,Jul-1991,IA,0,0,0,0,0.1,13
1991,8,Aug-1991,TX,0,0,0,0,0.1,50
1991,8,Aug-1991,IA,2,0,0,0,1.5,63
1991,8,Aug-1991,IA,2,0,0,0,8,80
1991,8,Aug-1991,IA,0,0,0,0,0.1,13
1991,8,Aug-1991,KS,0,0,0,0,0.5,27
1991,8,Aug-1991,SD,0,0,0,0,0.1,20
1991,8,Aug-1991,TX,1,0,0,0,0.2,30
1991,9,Sep-1991,TX,0,0,0,0,0.1,10
1991,9,Sep-1991,SD,1,0,0,0,0.5,33
1991,9,Sep-1991,NE,1,0,0,0,0.5,50
1991,9,Sep-1991,IA,1,0,0,0,0.6,20
1991,9,Sep-1991,IA,0,0,0,0,0.2,13
1991,9,Sep-1991,IA,2,0,0,0,7,70
1991,9,Sep-1991,IA,0,0,0,0,0.1,20
1991,9,Sep-1991,IA,0,0,0,0,0.5,20
1991,9,Sep-1991,TX,0,0,0,0,0.2,10
1991,9,Sep-1991,TX,1,0,0,0,1,10
1991,10,Oct-1991,TX,1,0,0,0,0.1,50
1991,10,Oct-1991,TX,0,0,0,0,0.1,10
1991,10,Oct-1991,LA,1,0,0,0,0.7,200
1991,10,Oct-1991,LA,0,0,0,0,0.5,100
1991,10,Oct-1991,OK,0,0,0,0,0.1,20
1991,10,Oct-1991,OK,0,0,0,0,0.2,40
1991,10,Oct-1991,OK,0,0,0,0,1,100
1991,10,Oct-1991,OK,0,0,0,0,0.1,10
1991,10,Oct-1991,TX,0,0,0,0,0.5,30
1991,10,Oct-1991,TX,0,0,0,0,0.5,73
1991,10,Oct-1991,TX,1,0,0,0,4,120
1991,10,Oct-1991,TX,0,0,0,0,0.5,50
1991,10,Oct-1991,TX,2,0,0,0,1,200
1991,10,Oct-1991,TX,0,0,0,0,0.3,20
1991,10,Oct-1991,OK,1,0,0,0,10.3,800
1991,10,Oct-1991,OK,0,0,0,0,1.5,100
1991,10,Oct-1991,OK,1,0,0,0,2,400
1991,11,Nov-1991,LA,1,0,0,0,0.3,20
1991,11,Nov-1991,LA,1,1,0,1,0.3,20
1991,11,Nov-1991,TX,2,0,0,0,7,150
1991,11,Nov-1991,TX,1,0,0,0,0.1,10
1991,11,Nov-1991,TX,2,0,0,0,2.5,100
1991,11,Nov-1991,TX,1,0,0,0,0.5,30
1991,11,Nov-1991,LA,2,1,0,1,10,100
1991,11,Nov-1991,LA,1,1,0,1,1,200
1991,11,Nov-1991,LA,2,6,0,6,0.7,100
1991,11,Nov-1991,LA,1,0,0,0,0.5,20
1991,11,Nov-1991,IA,1,0,0,0,1,30
1992,1,Jan-1992,NE,1,0,0,0,1.5,20
1992,1,Jan-1992,NE,1,0,0,0,0.1,30
1992,1,Jan-1992,NE,1,0,0,0,0.1,30
1992,1,Jan-1992,NE,2,0,0,0,0.1,30
1992,1,Jan-1992,NE,1,0,0,0,0.1,20
1992,1,Jan-1992,NE,1,0,0,0,0.1,20
1992,1,Jan-1992,LA,1,0,0,0,2,23
1992,1,Jan-1992,LA,1,0,0,0,0.2,20
1992,2,Feb-1992,LA,2,10,0,10,0.8,527
1992,2,Feb-1992,LA,1,0,0,0,0.4,350
1992,2,Feb-1992,TX,0,0,0,0,0.7,10
1992,2,Feb-1992,TX,1,0,0,0,0.2,20
1992,2,Feb-1992,TX,0,0,0,0,0.1,10
1992,2,Feb-1992,TX,1,0,0,0,0.2,13
1992,2,Feb-1992,LA,0,0,0,0,0.2,10
1992,2,Feb-1992,TX,0,0,0,0,0.1,30
1992,3,Mar-1992,TX,1,0,0,0,0.2,50
1992,3,Mar-1992,TX,2,1,0,1,0.5,100
1992,3,Mar-1992,TX,1,0,0,0,0.5,100
1992,3,Mar-1992,TX,1,0,0,0,0.7,30
1992,3,Mar-1992,TX,0,0,0,0,0.5,10
1992,3,Mar-1992,LA,2,6,0,6,18,173
1992,3,Mar-1992,LA,1,0,0,0,1,30
1992,3,Mar-1992,LA,1,0,0,0,10,50
1992,3,Mar-1992,LA,0,0,0,0,0.1,13
1992,3,Mar-1992,KS,0,0,0,0,0.2,10
1992,3,Mar-1992,IA,0,0,0,0,0.1,20
1992,3,Mar-1992,NE,0,0,0,0,0.5,23
1992,3,Mar-1992,TX,0,0,0,0,0.2,10
1992,3,Mar-1992,TX,0,0,0,0,0.2,10
1992,3,Mar-1992,OK,0,0,0,0,0.2,100
1992,3,Mar-1992,KS,0,0,0,0,0.2,10
1992,3,Mar-1992,KS,1,0,0,0,16,10
1992,3,Mar-1992,OK,0,0,0,0,0.5,100
1992,3,Mar-1992,KS,0,0,0,0,12,20
1992,3,Mar-1992,TX,1,0,0,0,0.2,10
1992,3,Mar-1992,LA,1,5,0,5,0.7,73
1992,3,Mar-1992,TX,0,0,0,0,4,30
1992,3,Mar-1992,KS,0,0,0,0,0.1,10
1992,3,Mar-1992,KS,0,0,0,0,0.5,10
1992,3,Mar-1992,KS,0,0,0,0,0.1,10
1992,3,Mar-1992,TX,1,0,0,0,0.5,30
1992,3,Mar-1992,LA,0,0,0,0,0.1,20
1992,3,Mar-1992,TX,2,0,0,0,10,60
1992,3,Mar-1992,TX,1,0,0,0,0.5,50
1992,3,Mar-1992,TX,0,0,0,0,0.1,10
1992,4,Apr-1992,OK,0,0,0,0,0.5,60
1992,4,Apr-1992,OK,1,0,0,0,0.3,23
1992,4,Apr-1992,OK,0,0,0,0,0.1,30
1992,4,Apr-1992,OK,0,0,0,0,3,60
1992,4,Apr-1992,OK,0,0,0,0,3,60
1992,4,Apr-1992,OK,0,0,0,0,0.2,30
1992,4,Apr-1992,OK,0,0,0,0,0.2,20
1992,4,Apr-1992,TX,0,0,0,0,0.5,50
1992,4,Apr-1992,TX,0,0,0,0,0.2,20
1992,4,Apr-1992,TX,1,0,0,0,0.8,50
1992,4,Apr-1992,TX,0,0,0,0,0.5,13
1992,4,Apr-1992,KS,0,0,0,0,0.1,10
1992,4,Apr-1992,IA,1,0,0,0,5,30
1992,4,Apr-1992,TX,0,0,0,0,0.2,30
1992,4,Apr-1992,TX,0,0,0,0,0.3,20
1992,4,Apr-1992,TX,0,0,0,0,0.3,30
1992,4,Apr-1992,TX,0,0,0,0,0.2,20
1992,4,Apr-1992,TX,0,0,0,0,0.2,30
1992,4,Apr-1992,TX,0,0,0,0,0.2,30
1992,4,Apr-1992,TX,0,0,0,0,0.5,13
1992,4,Apr-1992,TX,0,0,0,0,0.5,13
1992,4,Apr-1992,TX,1,0,0,0,3,50
1992,4,Apr-1992,TX,0,0,0,0,0.5,10
1992,4,Apr-1992,TX,0,0,0,0,0.8,50
1992,4,Apr-1992,TX,0,0,0,0,0.1,10
1992,4,Apr-1992,TX,0,0,0,0,0.2,30
1992,4,Apr-1992,TX,0,0,0,0,0.1,10
1992,4,Apr-1992,TX,1,0,0,0,0.2,30
1992,4,Apr-1992,TX,1,0,0,0,0.2,13
1992,4,Apr-1992,TX,0,0,0,0,0.1,10
1992,4,Apr-1992,LA,1,0,0,0,0.2,20
1992,4,Apr-1992,LA,1,0,0,0,0.2,50
1992,4,Apr-1992,LA,1,0,0,0,0.2,50
1992,4,Apr-1992,LA,1,1,0,1,0.5,20
1992,4,Apr-1992,IA,1,0,0,0,2,23
1992,4,Apr-1992,LA,0,0,0,0,0.1,10
1992,4,Apr-1992,TX,0,0,0,0,0.1,10
1992,4,Apr-1992,OK,0,0,0,0,0.5,30
1992,4,Apr-1992,OK,0,0,0,0,0.5,30
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,OK,0,0,0,0,0.5,30
1992,5,May-1992,OK,0,0,0,0,3.5,50
1992,5,May-1992,OK,0,8,0,8,0.2,30
1992,5,May-1992,OK,0,0,0,0,6,73
1992,5,May-1992,OK,0,0,0,0,0.5,50
1992,5,May-1992,OK,0,0,0,0,2,50
1992,5,May-1992,KS,1,0,0,0,1,100
1992,5,May-1992,OK,2,0,0,0,3,150
1992,5,May-1992,KS,1,0,0,0,0.5,73
1992,5,May-1992,KS,0,0,0,0,0.5,73
1992,5,May-1992,OK,1,0,0,0,7,123
1992,5,May-1992,OK,2,0,0,0,5,150
1992,5,May-1992,OK,3,1,0,1,12,150
1992,5,May-1992,OK,1,0,0,0,1,50
1992,5,May-1992,OK,1,0,0,0,10,100
1992,5,May-1992,OK,2,0,0,0,10,300
1992,5,May-1992,OK,4,3,0,3,10,400
1992,5,May-1992,OK,2,13,0,13,2,100
1992,5,May-1992,OK,0,0,0,0,4,73
1992,5,May-1992,OK,0,0,0,0,2,50
1992,5,May-1992,OK,1,0,0,0,9,300
1992,5,May-1992,OK,0,0,0,0,0.5,50
1992,5,May-1992,OK,1,0,0,0,6,300
1992,5,May-1992,OK,1,0,0,0,0.2,100
1992,5,May-1992,OK,2,0,0,0,16,100
1992,5,May-1992,OK,2,1,0,1,16,400
1992,5,May-1992,OK,0,0,0,0,0.5,50
1992,5,May-1992,OK,2,0,0,0,1,100
1992,5,May-1992,TX,2,0,0,0,0.2,200
1992,5,May-1992,TX,1,0,0,0,0.1,10
1992,5,May-1992,TX,1,0,0,0,1,200
1992,5,May-1992,TX,1,0,0,0,4,150
1992,5,May-1992,TX,2,0,0,0,4,400
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,1,0,0,0,0.1,10
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,0,0,0,0,0.3,33
1992,5,May-1992,TX,1,0,0,0,2.5,73
1992,5,May-1992,TX,0,0,0,0,1.7,50
1992,5,May-1992,TX,0,0,0,0,1.5,60
1992,5,May-1992,TX,0,0,0,0,1,50
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,KS,0,0,0,0,0.1,10
1992,5,May-1992,SD,0,0,0,0,0.1,10
1992,5,May-1992,SD,0,0,0,0,0.1,10
1992,5,May-1992,SD,0,0,0,0,0.1,10
1992,5,May-1992,NE,0,0,0,0,0.2,50
1992,5,May-1992,NE,2,0,0,0,1,50
1992,5,May-1992,NE,0,0,0,0,0.2,50
1992,5,May-1992,NE,2,0,0,0,1,50
1992,5,May-1992,NE,2,0,0,0,0.5,50
1992,5,May-1992,NE,2,0,0,0,1,50
1992,5,May-1992,NE,0,0,0,0,0.5,23
1992,5,May-1992,NE,0,0,0,0,0.5,23
1992,5,May-1992,NE,0,0,0,0,21,23
1992,5,May-1992,NE,0,0,0,0,0.2,20
1992,5,May-1992,NE,1,0,0,0,0.5,50
1992,5,May-1992,NE,1,0,0,0,1,80
1992,5,May-1992,NE,1,0,0,0,1,80
1992,5,May-1992,NE,1,0,0,0,0.5,50
1992,5,May-1992,NE,0,0,0,0,0.2,10
1992,5,May-1992,NE,0,0,0,0,0.2,10
1992,5,May-1992,LA,0,0,0,0,0.1,10
1992,5,May-1992,IA,0,0,0,0,0.2,20
1992,5,May-1992,NE,2,0,0,0,10,100
1992,5,May-1992,LA,1,0,0,0,0.2,20
1992,5,May-1992,NE,0,0,0,0,0.2,20
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,IA,0,0,0,0,0.1,13
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,1,0,0,0,3,40
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,1,0,0,0,4.5,100
1992,5,May-1992,TX,0,0,0,0,2,20
1992,5,May-1992,TX,0,0,0,0,0.2,40
1992,5,May-1992,TX,0,0,0,0,0.2,30
1992,5,May-1992,TX,2,0,0,0,5,400
1992,5,May-1992,TX,0,0,0,0,0.3,30
1992,5,May-1992,TX,0,0,0,0,0.5,73
1992,5,May-1992,TX,1,0,0,0,8,150
1992,5,May-1992,TX,1,0,0,0,2.6,73
1992,5,May-1992,TX,0,0,0,0,0.4,50
1992,5,May-1992,TX,0,0,0,0,0.3,40
1992,5,May-1992,TX,0,0,0,0,0.1,50
1992,5,May-1992,LA,1,0,0,0,0.2,20
1992,5,May-1992,TX,1,0,0,0,5,120
1992,5,May-1992,TX,0,0,0,0,0.2,40
1992,5,May-1992,LA,1,0,0,0,0.1,20
1992,5,May-1992,TX,0,0,0,0,0.1,13
1992,5,May-1992,TX,0,0,0,0,0.1,10
1992,5,May-1992,TX,1,0,0,0,0.2,20
1992,5,May-1992,TX,0,0,0,0,0.2,13
1992,5,May-1992,TX,0,0,0,0,0.7,50
1992,5,May-1992,TX,0,0,0,0,0.6,60
1992,5,May-1992,TX,0,0,0,0,0.5,50
1992,5,May-1992,TX,1,0,0,0,2,80
1992,6,Jun-1992,TX,0,0,0,0,0.1,10
1992,6,Jun-1992,TX,0,0,0,0,0.1,13
1992,6,Jun-1992,TX,1,0,0,0,8,50
1992,6,Jun-1992,TX,1,2,0,2,0.5,20
1992,6,Jun-1992,TX,0,0,0,0,0.1,10
1992,6,Jun-1992,TX,1,0,0,0,0.1,20
1992,6,Jun-1992,LA,1,0,0,0,8,30
1992,6,Jun-1992,LA,1,0,0,0,0.1,20
1992,6,Jun-1992,LA,1,0,0,0,19,50
1992,6,Jun-1992,LA,1,0,0,0,16,50
1992,6,Jun-1992,LA,1,0,0,0,0.1,20
1992,6,Jun-1992,SD,0,0,0,0,0.2,23
1992,6,Jun-1992,TX,0,0,0,0,0.5,13
1992,6,Jun-1992,TX,0,0,0,0,0.5,13
1992,6,Jun-1992,TX,0,0,0,0,0.5,13
1992,6,Jun-1992,NE,1,0,0,0,0.1,20
1992,6,Jun-1992,KS,0,0,0,0,0.1,10
1992,6,Jun-1992,TX,0,0,0,0,1.4,73
1992,6,Jun-1992,TX,1,0,0,0,0.1,30
1992,6,Jun-1992,TX,0,0,0,0,0.3,30
1992,6,Jun-1992,LA,1,0,0,0,4,20
1992,6,Jun-1992,TX,0,0,0,0,0.1,10
1992,6,Jun-1992,TX,2,5,0,5,1,100
1992,6,Jun-1992,NE,0,0,0,0,0.1,20
1992,6,Jun-1992,TX,0,0,0,0,0.2,50
1992,6,Jun-1992,TX,0,0,0,0,0.3,30
1992,6,Jun-1992,TX,1,0,0,0,2.2,100
1992,6,Jun-1992,TX,0,0,0,0,0.2,40
1992,6,Jun-1992,TX,0,0,0,0,0.4,30
1992,6,Jun-1992,TX,1,0,0,0,4,60
1992,6,Jun-1992,TX,0,0,0,0,0.5,13
1992,6,Jun-1992,TX,0,0,0,0,0.5,13
1992,6,Jun-1992,TX,0,0,0,0,0.7,60
1992,6,Jun-1992,TX,1,0,0,0,0.4,60
1992,6,Jun-1992,TX,1,0,0,0,0.3,80
1992,6,Jun-1992,TX,0,0,0,0,0.2,40
1992,6,Jun-1992,TX,0,0,0,0,0.5,40
1992,6,Jun-1992,TX,0,0,0,0,0.8,50
1992,6,Jun-1992,TX,0,0,0,0,0.3,40
1992,6,Jun-1992,TX,0,0,0,0,0.3,30
1992,6,Jun-1992,TX,0,0,0,0,0.4,40
1992,6,Jun-1992,TX,0,0,0,0,0.3,50
1992,6,Jun-1992,LA,2,0,0,0,6,60
1992,6,Jun-1992,SD,0,0,0,0,7,23
1992,6,Jun-1992,TX,0,0,0,0,3.5,80
1992,6,Jun-1992,TX,0,0,0,0,2.6,50
1992,6,Jun-1992,TX,0,0,0,0,0.7,40
1992,6,Jun-1992,KS,0,0,0,0,0.2,10
1992,6,Jun-1992,KS,0,0,0,0,0.5,13
1992,6,Jun-1992,KS,0,0,0,0,0.2,10
1992,6,Jun-1992,TX,0,0,0,0,0.4,30
1992,6,Jun-1992,KS,0,0,0,0,0.1,10
1992,6,Jun-1992,KS,0,0,0,0,0.2,10
1992,6,Jun-1992,KS,0,0,0,0,1,100
1992,6,Jun-1992,KS,1,0,0,0,1,100
1992,6,Jun-1992,KS,0,0,0,0,1,100
1992,6,Jun-1992,KS,1,2,0,2,7,100
1992,6,Jun-1992,KS,0,0,0,0,0.5,100
1992,6,Jun-1992,SD,2,0,0,0,2,50
1992,6,Jun-1992,KS,0,0,0,0,0.5,50
1992,6,Jun-1992,KS,1,0,0,0,2,100
1992,6,Jun-1992,KS,1,0,0,0,0.8,50
1992,6,Jun-1992,KS,1,0,0,0,1,50
1992,6,Jun-1992,KS,1,0,0,0,1,73
1992,6,Jun-1992,KS,1,0,0,0,0.5,50
1992,6,Jun-1992,KS,1,0,0,0,1,50
1992,6,Jun-1992,KS,2,0,0,0,3.5,100
1992,6,Jun-1992,KS,1,0,0,0,1,50
1992,6,Jun-1992,KS,2,0,0,0,3,100
1992,6,Jun-1992,SD,0,0,0,0,0.2,13
1992,6,Jun-1992,KS,1,0,0,0,2,73
1992,6,Jun-1992,KS,1,0,0,0,1.5,73
1992,6,Jun-1992,KS,2,0,0,0,1.5,73
1992,6,Jun-1992,KS,2,0,0,0,4,100
1992,6,Jun-1992,NE,1,0,0,0,0.1,30
1992,6,Jun-1992,KS,4,0,0,0,3,100
1992,6,Jun-1992,KS,1,0,0,0,1.5,100
1992,6,Jun-1992,KS,2,0,0,0,2,50
1992,6,Jun-1992,KS,2,0,0,0,2,73
1992,6,Jun-1992,KS,1,0,0,0,2,50
1992,6,Jun-1992,NE,2,0,0,0,2,150
1992,6,Jun-1992,KS,3,0,0,0,2,100
1992,6,Jun-1992,NE,2,0,0,0,0.1,30
1992,6,Jun-1992,KS,1,0,0,0,1.5,50
1992,6,Jun-1992,KS,0,0,0,0,0.5,23
1992,6,Jun-1992,KS,1,0,0,0,1.3,50
1992,6,Jun-1992,NE,0,0,0,0,0.1,30
1992,6,Jun-1992,NE,0,0,0,0,0.1,30
1992,6,Jun-1992,KS,1,0,0,0,2,73
1992,6,Jun-1992,KS,1,0,0,0,2,17
1992,6,Jun-1992,NE,3,0,0,0,21,500
1992,6,Jun-1992,KS,1,0,0,0,2,100
1992,6,Jun-1992,KS,1,0,0,0,1,50
1992,6,Jun-1992,SD,0,0,0,0,0.5,40
1992,6,Jun-1992,NE,1,0,0,0,0.5,30
1992,6,Jun-1992,KS,3,0,0,0,3,800
1992,6,Jun-1992,NE,1,4,0,4,0.5,30
1992,6,Jun-1992,NE,1,0,0,0,4,80
1992,6,Jun-1992,NE,3,1,0,1,14,500
1992,6,Jun-1992,NE,1,0,0,0,0.5,40
1992,6,Jun-1992,KS,4,10,0,10,6,73
1992,6,Jun-1992,KS,1,0,0,0,1,50
1992,6,Jun-1992,KS,2,0,0,0,7,73
1992,6,Jun-1992,NE,1,0,0,0,1.5,150
1992,6,Jun-1992,KS,1,0,0,0,17,100
1992,6,Jun-1992,NE,1,0,0,0,1.2,100
1992,6,Jun-1992,KS,1,0,0,0,2,73
1992,6,Jun-1992,NE,1,0,0,0,1.5,20
1992,6,Jun-1992,KS,0,0,0,0,0.1,10
1992,6,Jun-1992,KS,1,0,0,0,1,73
1992,6,Jun-1992,KS,1,0,0,0,1.5,100
1992,6,Jun-1992,SD,2,0,0,0,3,73
1992,6,Jun-1992,SD,2,0,0,0,3,73
1992,6,Jun-1992,IA,1,0,0,0,4.7,23
1992,6,Jun-1992,SD,0,0,0,0,0.1,10
1992,6,Jun-1992,SD,2,1,0,1,0.5,50
1992,6,Jun-1992,SD,3,0,0,0,3,73
1992,6,Jun-1992,NE,0,0,0,0,0.1,20
1992,6,Jun-1992,SD,3,0,0,0,4,100
1992,6,Jun-1992,SD,0,0,0,0,0.1,10
1992,6,Jun-1992,NE,0,0,0,0,0.1,30
1992,6,Jun-1992,SD,3,8,0,8,2,73
1992,6,Jun-1992,NE,1,0,0,0,4,150
1992,6,Jun-1992,NE,1,0,0,0,1,80
1992,6,Jun-1992,NE,1,0,0,0,0.5,50
1992,6,Jun-1992,NE,0,0,0,0,0.2,23
1992,6,Jun-1992,NE,1,0,0,0,0.4,23
1992,6,Jun-1992,NE,1,0,0,0,1.5,80
1992,6,Jun-1992,NE,1,0,0,0,10,80
1992,6,Jun-1992,SD,0,0,0,0,0.3,20
1992,6,Jun-1992,SD,0,0,0,0,0.3,23
1992,6,Jun-1992,SD,1,0,0,0,0.5,30
1992,6,Jun-1992,SD,1,0,0,0,0.5,30
1992,6,Jun-1992,SD,1,0,0,0,7,30
1992,6,Jun-1992,SD,1,0,0,0,1,30
1992,6,Jun-1992,NE,1,0,0,0,0.1,10
1992,6,Jun-1992,SD,0,0,0,0,0.5,23
1992,6,Jun-1992,SD,2,0,0,0,5,50
1992,6,Jun-1992,IA,3,3,0,3,26,200
1992,6,Jun-1992,IA,0,0,0,0,0.2,13
1992,6,Jun-1992,IA,0,0,0,0,0.1,13
1992,6,Jun-1992,NE,2,0,0,0,4,150
1992,6,Jun-1992,IA,0,0,0,0,0.1,20
1992,6,Jun-1992,NE,0,0,0,0,0.1,73
1992,6,Jun-1992,NE,0,0,0,0,0.1,73
1992,6,Jun-1992,IA,2,0,0,0,4,100
1992,6,Jun-1992,IA,2,0,0,0,3,73
1992,6,Jun-1992,IA,0,0,0,0,0.2,23
